Date,Close,Open,High,Low,Volume
2025-09-12 15:20:25.085520,502.28724248093357,501.2888837801788,505.47492512808657,497.51323963272534,113883
2025-09-15 15:20:25.085520,502.70144643739167,501.5891879958071,507.1633821129345,496.25681977944566,439979
2025-09-16 15:20:25.085520,524.1498253682901,520.497470796619,530.9617979268027,519.107074573399,38857
2025-09-17 15:20:25.085520,519.1730558865656,520.4091630429789,521.1746085199295,516.4509943446824,272908
2025-09-18 15:20:25.085520,519.0884986079269,519.9291047241536,528.7505777034819,512.3586609846824,491944
2025-09-19 15:20:25.085520,533.389114757866,535.564351538122,540.1286620191014,525.8104500538932,392560
2025-09-22 15:20:25.085520,538.381890886408,539.4450539842126,547.0423390853853,533.9540181396103,93817
2025-09-23 15:20:25.085520,529.8294172362741,529.1836212142641,529.8294172362741,529.1590039677225,213449
2025-09-24 15:20:25.085520,521.0612476842734,519.3867212564364,526.2531899802889,519.260489121657,150718
2025-09-25 15:20:25.085520,520.9184705353291,522.0258861521423,529.502549524417,513.9606490756256,455011
2025-09-26 15:20:25.085520,510.45889740755337,510.8356772579193,514.117250117729,504.7795957893245,384717
2025-09-29 15:20:25.085520,499.8422943651151,499.3465726146404,502.60568585774075,493.33702927984865,416875
2025-09-30 15:20:25.085520,495.0449394673851,491.28784068682836,500.6733238822879,491.28784068682836,198502
2025-10-01 15:20:25.085520,485.92021525592196,490.8801938448272,491.02336938712403,481.48852675147475,252019
2025-10-02 15:20:25.085520,472.2919466720292,471.1427143875601,477.44925404476777,464.9992208719092,450667
2025-10-03 15:20:25.085520,455.46862479869645,454.7095795932656,455.7227412117853,450.1707168876928,308857
2025-10-06 15:20:25.085520,472.9437642167601,471.78303567667865,476.43697283475154,468.94279090725536,361764
2025-10-07 15:20:25.085520,477.589073879392,480.1799325453916,484.5188608787143,470.78779010802083,496068
2025-10-08 15:20:25.085520,468.2218228135847,469.8090159144811,469.8090159144811,466.4968656592659,489317
2025-10-09 15:20:25.085520,453.51986321018757,455.2393030260687,460.363028133041,449.17520965318715,252644
2025-10-10 15:20:25.085520,445.78104019104416,443.63273470463173,450.2310682889921,439.07841263509437,216347
2025-10-13 15:20:25.085520,454.70003579985996,456.3352547184844,463.85427894473554,453.942384252345,280421
2025-10-14 15:20:25.085520,448.71456896084874,448.3954404549836,455.3351891143817,447.5261347602656,244568
2025-10-15 15:20:25.085520,444.4574242241472,442.53430527665955,446.30449937665884,442.53430527665955,444921
2025-10-16 15:20:25.085520,432.54741554128964,430.0592757580898,438.6178155770699,430.0592757580898,141892
2025-10-17 15:20:25.085520,424.43744162341676,427.2200637298086,432.0680704998877,420.3710746629145,393733
2025-10-20 15:20:25.085520,422.0190143055294,421.46410276804147,426.64576513245595,418.9340812841261,214753
2025-10-21 15:20:25.085520,420.96184549916893,416.48690183362504,427.70425429939655,416.48690183362504,199231
2025-10-22 15:20:25.085520,415.6978696397315,417.93036329414906,419.70087409256763,412.43333043548444,51345
2025-10-23 15:20:25.085520,415.86512494040863,416.3691687399946,419.6625834837182,406.91010381308195,354676
2025-10-24 15:20:25.085520,415.24741372525574,411.7958727400771,416.94273142667805,411.7958727400771,413178
2025-10-27 15:20:25.085520,424.6206983014508,428.57886848941484,430.20670663818424,420.10576764288237,14084
2025-10-28 15:20:25.085520,443.4989777114274,442.8192522051469,452.2175413808139,438.06902071969165,11731
2025-10-29 15:20:25.085520,436.2465250608695,433.9648859027403,444.3874390053892,432.46799873494837,252434
2025-10-30 15:20:25.085520,433.82741887411055,432.5253688109803,435.6142822110944,429.4189239463501,470196
2025-10-31 15:20:25.085520,442.664540183871,443.26882303859054,445.1914974885576,440.0490442897231,380826
2025-11-03 15:20:25.085520,444.9008112847548,444.8933676865413,444.9008112847548,439.480497764555,27624
2025-11-04 15:20:25.085520,433.3023717677838,435.7909367607104,437.40823940582055,431.8955613069222,288643
2025-11-05 15:20:25.085520,445.3331510005019,446.9677925007875,450.6828033466901,437.6999382376979,94537
2025-11-06 15:20:25.085520,442.1372354919979,440.1461754567418,450.17778612365566,435.11830837802205,422743
2025-11-07 15:20:25.085520,435.2636721170297,433.5994356390374,439.4283905737724,429.5596510620208,477521
2025-11-10 15:20:25.085520,444.01311094183205,444.9394005037395,445.6053761554853,440.76621565383533,102840
2025-11-11 15:20:25.085520,449.9853972390588,447.04741097907396,456.1196416827943,446.74618533975985,95486
2025-11-12 15:20:25.085520,470.6265314273999,465.1535971689512,474.94588369874225,465.1535971689512,222268
2025-11-13 15:20:25.085520,488.9339770365695,489.5401278154304,502.13349302093553,488.8500108517844,70466
2025-11-14 15:20:25.085520,507.02534784313445,508.4874494599537,508.7809864037057,502.0677752287894,418833
2025-11-17 15:20:25.085520,505.48214548434447,509.10337415075264,511.3105050253262,504.9425628965729,192304
2025-11-18 15:20:25.085520,506.14684536542154,505.89093712214117,512.1727130863936,505.2263159024468,263825
2025-11-19 15:20:25.085520,502.8400300451442,508.5769122628266,508.5769122628266,496.7271176278212,242032
2025-11-20 15:20:25.085520,498.97543543689284,501.1197440022755,501.7613995344654,496.1574721178054,233002
2025-11-21 15:20:25.085520,498.93295553631475,502.3637902032243,505.0187039547935,498.21112040362914,302217
2025-11-24 15:20:25.085520,510.693355637843,509.1586023656157,519.9308901086814,505.2534237736378,134861
2025-11-25 15:20:25.085520,509.8270521795275,507.6406021413543,513.6425143622157,503.95321999593136,335115
2025-11-26 15:20:25.085520,504.32223712028326,505.1991696136926,507.11761720141106,495.12289378483194,355751
2025-11-27 15:20:25.085520,513.242502811157,510.15214568480087,518.5312368976397,506.47973549694467,34172
2025-11-28 15:20:25.085520,511.59021412041517,515.4248141016847,515.4248141016847,501.5188628630659,90957
2025-12-01 15:20:25.085520,526.935720729746,524.386265210541,529.1847606486413,520.8972602767615,393591
2025-12-02 15:20:25.085520,515.3275816363073,516.8279632719156,516.8279632719156,509.52344297606686,463196
2025-12-03 15:20:25.085520,508.2454218780779,505.92079022050126,511.00252507800127,499.53122757606917,377878
2025-12-04 15:20:25.085520,495.01134777504,493.68233409184006,502.3476957920219,489.5021196956622,492757
2025-12-05 15:20:25.085520,490.1395292344427,490.3786898390942,492.740959429136,483.5328081119257,348657
2025-12-08 15:20:25.085520,497.504321444003,499.5017638296277,499.6589902634024,491.7117818205275,240611
2025-12-09 15:20:25.085520,497.89965120554854,497.82838669871256,504.35836128634696,494.5198804614161,289530
2025-12-10 15:20:25.085520,482.98745502013446,478.5807072846982,489.74645172295203,478.5807072846982,444852
2025-12-11 15:20:25.085520,499.42568896138664,498.4824764813959,505.646950584078,494.75936713344964,281453
2025-12-12 15:20:25.085520,500.96420328808756,498.2675357169158,504.10177309305016,495.79049612782507,487387
2025-12-15 15:20:25.085520,504.1819126437026,505.8080095979554,506.33860386102873,499.56301932731003,374715
2025-12-16 15:20:25.085520,505.7904706974342,505.3728956309113,508.9258795582377,501.11556915188953,167305
2025-12-17 15:20:25.085520,506.4554420654386,504.09878814015553,514.0329249947025,498.029401806006,462315
2025-12-18 15:20:25.085520,512.565219043175,515.856107285219,519.9743552275149,505.1477675944105,461085
2025-12-19 15:20:25.085520,515.3899416252043,516.7437472152579,520.0354517894275,504.55155579467083,345421
2025-12-22 15:20:25.085520,518.2286982833272,516.9561540257243,524.7032509795333,516.3472275368796,191865
2025-12-23 15:20:25.085520,543.3559385744944,544.6542135501256,549.8753952735759,537.325911143736,54659
2025-12-24 15:20:25.085520,524.4387428167789,525.0676868533022,530.4680179507211,520.3092557281966,33621
2025-12-25 15:20:25.085520,526.5473139190066,523.8537475829304,531.1684307748849,519.7698380645618,68279
2025-12-26 15:20:25.085520,540.7654596836999,535.3208864955155,549.819552696576,533.1663095382648,348304
2025-12-29 15:20:25.085520,551.8327552867999,555.4078210701655,560.7068069296079,547.00555888109,342345
2025-12-30 15:20:25.085520,557.8562363658954,555.139239787519,562.4691124764124,553.4055234930441,240111
2025-12-31 15:20:25.085520,566.2767277269402,566.7100087170375,570.5759382674856,563.8804536982993,239716
2026-01-01 15:20:25.085520,591.2543485624805,591.983290131529,599.4130246325076,586.9341710709864,237575
2026-01-02 15:20:25.085520,594.8806832986244,592.281679749973,599.6344474165774,584.4158186636494,28473
2026-01-05 15:20:25.085520,594.7873072388012,589.9396782443516,604.1423166628244,585.5388482146691,458312
2026-01-06 15:20:25.085520,589.9325181080975,589.167141134055,592.9019733028706,583.0356698908384,191343
2026-01-07 15:20:25.085520,580.3227149726343,578.4809056834043,583.9759378367523,571.7594015529752,375403
2026-01-08 15:20:25.085520,577.8533778145973,576.2492349299207,584.0950540584117,570.9959125667633,161095
2026-01-09 15:20:25.085520,557.4823005964726,559.5586055618169,564.5733176507792,554.0077267638899,171629
2026-01-12 15:20:25.085520,565.7472664894461,566.3960724532633,574.7373740899567,560.7651395073182,125575
2026-01-13 15:20:25.085520,560.6457793336675,562.7905962497607,568.1520575044026,551.9251787989468,40969
2026-01-14 15:20:25.085520,529.4198754924299,530.2013728650892,536.1890546534743,520.9281705787963,36540
2026-01-15 15:20:25.085520,531.7606668962576,530.2028651965367,535.8919486063189,526.856009305397,477798
2026-01-16 15:20:25.085520,534.4169830291229,537.5214477703325,541.5794591321202,531.6468871951715,489025
2026-01-19 15:20:25.085520,533.2615761587565,537.2982228126119,537.5069363771073,525.5027843190546,20390
2026-01-20 15:20:25.085520,553.3820142662223,553.1340196878117,560.9159875375483,545.3374178323461,430976
2026-01-21 15:20:25.085520,561.7924503357735,559.5424269414194,565.7374860282317,555.6306817977735,246563
2026-01-22 15:20:25.085520,565.2618811179299,565.6038495448346,574.3056497433254,563.6773887553286,101311
2026-01-23 15:20:25.085520,557.5520437450701,555.2937566900283,560.3556257197193,549.6062193228538,441390
2026-01-26 15:20:25.085520,568.1705656927666,565.5560928505445,573.3391199349211,561.0319322478724,158620
2026-01-27 15:20:25.085520,563.8423488898419,563.6118237091697,570.3745944950472,559.9349673263283,175734
2026-01-28 15:20:25.085520,579.7195584706355,582.2583390429605,586.6891101285223,577.383585674569,334188
2026-01-29 15:20:25.085520,571.0775967617271,575.9053605829952,577.0635503840542,562.6559393394471,440216
2026-01-30 15:20:25.085520,583.235320711582,578.3667613663544,588.7751456355903,575.3301802290623,19616
2026-02-02 15:20:25.085520,574.2383997040182,569.0992442716964,580.6192211176476,567.4079463409751,110666
2026-02-03 15:20:25.085520,550.4908053247556,551.9620982724465,557.8196373415068,544.8213080627487,267629
2026-02-04 15:20:25.085520,565.3919338006451,566.6703954469916,567.6320464002087,557.1667436482941,221951
2026-02-05 15:20:25.085520,548.5411176392173,547.3814059196253,557.8893026695508,547.3814059196253,24414
2026-02-06 15:20:25.085520,553.1306349756337,555.0162361647813,557.8653223914414,546.2739539873924,297696
2026-02-09 15:20:25.085520,541.2824295418629,538.92851158636,542.3963690315347,534.6785031796188,258584
2026-02-10 15:20:25.085520,538.7375511669618,536.1489526133195,545.5502117132323,531.8519039257317,318467
2026-02-11 15:20:25.085520,532.0153421157405,529.5544605528078,541.0415452507409,526.999404405013,288546
2026-02-12 15:20:25.085520,524.8467585920614,524.1587071521909,532.6099435345795,519.1229941997522,253709
2026-02-13 15:20:25.085520,524.0453152257087,530.0289978755558,531.6188544051366,514.0506070852194,250056
2026-02-16 15:20:25.085520,525.9253074966439,521.4786247244551,534.0960231889185,513.7712843903445,112426
2026-02-17 15:20:25.085520,533.6396886796056,531.560748893295,533.6396886796056,531.0224582113699,316524
2026-02-18 15:20:25.085520,525.3428876595658,527.7794363932763,536.8037199378683,518.1304778923648,173865
